Time,avg(solution_0),avg(solution_1)
567,0.0520789,-0.152757
568,0.0524309,-0.152575
569,0.0528509,-0.152382
570,0.0533461,-0.152179
571,0.0539244,-0.151962
572,0.0545943,-0.151729
573,0.0553649,-0.151479
574,0.056246,-0.151208
575,0.0572478,-0.150914
576,0.0583813,-0.150592
577,0.0596582,-0.15024
578,0.0610907,-0.149852
579,0.0626915,-0.149424
580,0.0644741,-0.148949
581,0.0664524,-0.148422
582,0.0686409,-0.147836
583,0.0710543,-0.147183
584,0.0737079,-0.146453
585,0.0766173,-0.145638
586,0.0797981,-0.144726
587,0.0832662,-0.143706
588,0.0870374,-0.142564
589,0.0911273,-0.141287
590,0.0955511,-0.139857
591,0.100324,-0.138259
592,0.10546,-0.136472
593,0.110972,-0.134477
594,0.116872,-0.13225
595,0.123172,-0.129768
596,0.129882,-0.127003
597,0.137007,-0.123929
598,0.144555,-0.120513
599,0.152529,-0.116724
600,0.160929,-0.112525
601,0.169753,-0.107881
602,0.178995,-0.102749
603,0.188648,-0.0970892
604,0.198697,-0.0908556
605,0.209128,-0.084001
606,0.219917,-0.0764759
607,0.231041,-0.0682281
608,0.242467,-0.0592031
609,0.254162,-0.0493442
610,0.266082,-0.0385927
611,0.278183,-0.0268877
612,0.290412,-0.0141668
613,0.30271,-0.000365769
614,0.315014,0.0145808
615,0.327253,0.0307395
616,0.339352,0.0481776
617,0.351228,0.0669626
618,0.362793,0.0871623
619,0.373953,0.108844
620,0.38461,0.132074
621,0.394658,0.156916
622,0.403988,0.183436
623,0.412485,0.211692
624,0.420032,0.241744
625,0.426506,0.273644
626,0.431783,0.307443
627,0.435734,0.343187
628,0.43823,0.380914
629,0.439142,0.420659
630,0.438338,0.462448
631,0.43569,0.506301
632,0.431069,0.552229
633,0.424349,0.600236
634,0.415409,0.650315
635,0.404131,0.70245
636,0.390404,0.756614
637,0.374121,0.812772
638,0.355187,0.870875
639,0.333511,0.930864
640,0.309016,0.992667
641,0.281633,1.0562
642,0.251305,1.12137
643,0.217991,1.18807
644,0.181658,1.25618
645,0.142294,1.32557
646,0.0998961,1.3961
647,0.0544815,1.46761
648,0.00608212,1.53993
649,-0.0452527,1.61289
650,-0.0994562,1.68631
651,-0.156444,1.75999
652,-0.216115,1.83373
653,-0.278348,1.90731
654,-0.343005,1.98052
655,-0.409933,2.05314
656,-0.478959,2.12494
657,-0.549893,2.19569
658,-0.622532,2.26516
659,-0.696656,2.33311
660,-0.772031,2.39931
661,-0.848409,2.46354
662,-0.925531,2.52557
663,-1.00313,2.58516
664,-1.08092,2.64212
665,-1.15862,2.69623
666,-1.23594,2.74728
667,-1.31257,2.79509
668,-1.38822,2.83949
669,-1.46258,2.8803
670,-1.53535,2.91736
671,-1.60624,2.95055
672,-1.67494,2.97974
673,-1.74118,3.00481
674,-1.80467,3.02568
675,-1.86513,3.04227
676,-1.92232,3.05453
677,-1.97598,3.06242
678,-2.02588,3.06591
679,-2.07181,3.06501
680,-2.11357,3.05973
681,-2.15098,3.0501
682,-2.18388,3.03617
683,-2.21214,3.01802
684,-2.23564,2.99573
685,-2.25428,2.9694
686,-2.268,2.93915
687,-2.27675,2.90511
688,-2.28051,2.86743
689,-2.27927,2.82626
690,-2.27306,2.78177
691,-2.26194,2.73414
692,-2.24596,2.68356
693,-2.22522,2.63024
694,-2.19984,2.57436
695,-2.16995,2.51616
696,-2.13571,2.45583
697,-2.09728,2.39359
698,-2.05487,2.32967
699,-2.00867,2.26428
700,-1.9589,2.19765
701,-1.9058,2.13
702,-1.84962,2.06153
703,-1.79061,1.99246
704,-1.72902,1.92299
705,-1.66514,1.85334
706,-1.59922,1.78369
707,-1.53155,1.71423
708,-1.46241,1.64514
709,-1.39207,1.57659
710,-1.3208,1.50874
711,-1.24889,1.44175
712,-1.17658,1.37576
713,-1.10416,1.3109
714,-1.03186,1.24729
715,-0.959931,1.18505
716,-0.88861,1.12428
717,-0.818118,1.06506
718,-0.748667,1.00747
719,-0.680455,0.951595
720,-0.613667,0.897483
721,-0.548478,0.845184
722,-0.485043,0.79474
723,-0.423506,0.746181
724,-0.363996,0.699528
725,-0.306627,0.654795
726,-0.251498,0.611985
727,-0.198694,0.571097
728,-0.148284,0.532121
729,-0.100324,0.495039
730,-0.0548561,0.45983
731,-0.0119094,0.426466
732,0.0285007,0.394912
